,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree
5359,1,Non-White,0,0,0,0,1,1.0,2.0,False
3838,1,Non-White,0,0,0,0,4,1.0,2.0,False
584,1,White,1,0,0,0,2,2.0,1.0,False
5586,1,White,0,0,0,0,1,1.0,1.0,False
4868,0,Non-White,1,0,0,0,16,1.0,191.0,False
982,1,Non-White,0,0,0,0,0,1.0,4.0,False
2561,0,White,0,0,2,1,9,0.0,54.0,False
4758,1,Non-White,0,0,0,0,6,1.0,5.0,True
1852,1,Non-White,0,0,0,0,0,1.0,1.0,False
2419,1,Non-White,0,0,0,0,1,0.0,1.0,False
133,0,Non-White,1,0,0,0,4,7.0,7.0,False
191,1,Non-White,1,0,0,0,0,1.0,2.0,True
682,1,Non-White,1,0,0,0,3,1.0,1.0,False
5108,1,Non-White,0,0,0,0,1,1.0,1.0,True
1035,1,White,0,0,0,0,1,1.0,1.0,True
3874,1,Non-White,0,0,1,0,9,1.0,8.0,False
1054,0,White,0,0,0,0,0,2.0,1.0,True
3733,1,Non-White,1,0,0,0,0,1.0,1.0,False
2739,1,White,1,0,0,0,0,0.0,36.0,False
3932,1,Non-White,0,0,0,0,0,0.0,1.0,True
3948,1,Non-White,0,0,0,0,0,0.0,1.0,False
1765,1,Non-White,0,0,2,1,13,0.0,14.0,False
1386,1,Non-White,1,0,0,0,8,1.0,1.0,False
795,1,White,1,0,0,0,1,0.0,0.0,True
5830,1,Non-White,0,0,0,0,0,1.0,1.0,True
722,1,White,1,0,0,0,1,1.0,10.0,True
5476,1,Non-White,1,0,0,0,1,0.0,1.0,True
5796,1,Non-White,0,0,0,0,0,1.0,1.0,True
3946,1,White,1,0,0,0,3,2.0,1.0,False
1549,1,Non-White,0,0,0,0,0,0.0,0.0,True
1274,1,White,0,0,0,0,0,1.0,1.0,False
1126,1,Non-White,0,0,0,0,0,1.0,1.0,True
3860,1,Non-White,1,0,0,0,0,0.0,1.0,True
5764,1,Non-White,0,0,0,0,1,1.0,1.0,False
5278,1,Non-White,0,0,0,0,0,1.0,2.0,False
4685,0,Non-White,1,0,0,0,13,1.0,33.0,False
1898,0,Non-White,0,1,2,2,3,1.0,1.0,False
4248,1,Non-White,0,0,0,0,1,1.0,1.0,False
5313,1,Non-White,1,0,0,0,1,0.0,0.0,True
6080,1,Non-White,0,0,0,0,0,0.0,3.0,False
3224,1,White,1,0,0,0,0,1.0,1.0,True
3966,1,White,0,0,0,0,0,3.0,1.0,False
3042,0,Non-White,1,1,0,0,21,1.0,6.0,True
2243,1,Non-White,0,0,0,0,1,0.0,45.0,False
5950,1,White,0,0,0,0,0,1.0,2.0,True
3422,1,White,1,0,0,0,3,1.0,1.0,False
3102,1,Non-White,1,0,0,0,11,1.0,18.0,False
2210,1,White,1,0,0,0,0,1.0,1.0,True
279,0,Non-White,0,0,0,0,0,1.0,1.0,False
610,1,White,0,0,0,0,0,1.0,1.0,False
1629,0,Non-White,0,0,3,0,18,1.0,18.0,True
5620,1,Non-White,1,0,0,0,7,1.0,2.0,False
4348,1,Non-White,0,0,0,0,3,1.0,6.0,True
587,1,Non-White,1,0,0,0,20,0.0,33.0,False
3349,1,Non-White,0,0,0,0,0,0.0,3.0,False
5932,0,White,0,0,2,1,3,1.0,1.0,False
1725,1,Non-White,1,0,0,0,2,1.0,3.0,False
5218,1,White,1,0,0,0,0,1.0,3.0,False
4407,1,White,1,0,0,0,1,0.0,15.0,False
1800,1,White,0,0,0,0,2,1.0,1.0,False
915,1,White,1,0,0,0,2,0.0,0.0,True
6119,1,Non-White,1,0,0,0,0,1.0,3.0,True
3392,1,White,1,0,0,0,0,3.0,1.0,True
5089,1,White,1,0,0,0,5,8.0,5.0,False
568,1,Non-White,1,0,0,0,0,0.0,0.0,True
5810,1,White,1,0,0,0,0,0.0,0.0,True
4430,0,Non-White,0,0,0,0,6,0.0,10.0,True
222,1,Non-White,1,0,0,0,0,1.0,1.0,False
4377,0,Non-White,1,0,3,0,19,1.0,1.0,False
4071,1,Non-White,1,0,0,0,16,1.0,1.0,False
5503,1,Non-White,1,0,0,0,0,1.0,1.0,False
3925,1,Non-White,1,0,0,0,6,1.0,1.0,False
5443,1,Non-White,0,0,0,0,1,1.0,4.0,False
1881,1,Non-White,0,0,0,0,1,1.0,1.0,False
3811,1,Non-White,0,0,0,0,0,1.0,1.0,False
1403,0,Non-White,0,2,1,0,11,1.0,26.0,False
6043,1,Non-White,1,0,0,0,1,3.0,1.0,False
5899,1,White,1,0,0,0,0,3.0,1.0,True
1952,0,Non-White,0,0,0,0,1,1.0,4.0,False
1461,1,Non-White,1,0,0,0,1,1.0,163.0,False
1523,1,Non-White,0,0,0,0,1,1.0,1.0,False
5591,1,White,1,0,0,0,0,1.0,1.0,False
1675,1,White,1,0,0,0,0,1.0,1.0,True
1456,1,Non-White,1,0,0,0,7,0.0,0.0,False
4323,1,Non-White,0,0,0,1,2,1.0,10.0,False
1203,1,Non-White,0,0,0,0,1,13.0,44.0,False
4295,1,Non-White,0,0,0,0,0,1.0,10.0,False
5803,0,Non-White,0,1,0,0,3,1.0,2.0,False
506,1,Non-White,0,1,0,0,1,1.0,1.0,False
1470,1,White,1,0,0,0,1,1.0,33.0,False
2164,1,White,0,0,0,0,0,1.0,1.0,True
1641,1,Non-White,1,0,0,0,0,3.0,1.0,False
6145,1,White,1,0,0,0,5,1.0,31.0,False
3550,1,Non-White,1,0,0,0,0,0.0,1.0,True
2344,1,Non-White,1,0,0,0,0,2.0,1.0,True
3295,1,White,0,0,0,0,2,1.0,9.0,False
4884,1,White,1,0,0,0,0,1.0,3.0,False
87,1,White,1,0,0,0,0,1.0,2.0,False
4441,1,Non-White,1,0,0,0,3,1.0,37.0,False
3003,1,White,1,0,0,0,1,1.0,1.0,False
2578,1,White,0,0,0,0,0,0.0,1.0,True
1078,1,Non-White,1,0,0,0,1,1.0,184.0,False
3975,0,Non-White,0,0,0,0,15,1.0,30.0,False
774,1,White,0,0,0,0,0,1.0,1.0,False
2853,1,Non-White,1,0,0,0,1,1.0,2.0,False
4021,1,Non-White,1,0,0,0,0,1.0,1.0,False
397,1,White,0,0,0,1,1,0.0,0.0,True
5502,1,Non-White,0,1,1,0,2,1.0,50.0,False
3213,1,White,0,0,0,0,0,1.0,2.0,True
3864,1,Non-White,0,0,0,0,2,1.0,1.0,True
2842,1,Non-White,0,0,0,0,0,1.0,1.0,False
6079,1,Non-White,1,0,0,0,31,22.0,0.0,False
3782,0,White,0,0,0,0,0,1.0,0.0,True
2097,0,Non-White,1,0,0,0,1,1.0,2.0,False
5363,1,Non-White,0,0,0,0,2,1.0,1.0,True
5743,1,Non-White,0,0,0,0,2,1.0,16.0,False
6047,1,Non-White,1,0,0,0,9,0.0,75.0,True
870,1,Non-White,1,0,0,0,16,0.0,0.0,False
376,1,Non-White,1,0,0,0,5,1.0,1.0,False
5577,1,Non-White,1,0,0,0,10,1.0,1.0,False
92,1,White,1,0,0,0,1,30.0,1.0,False
1951,1,White,1,0,0,0,2,4.0,1.0,False
1012,1,Non-White,1,0,0,0,0,4.0,0.0,True
3404,1,Non-White,0,0,0,0,0,1.0,1.0,False
5264,0,Non-White,0,1,0,1,2,1.0,36.0,False
1337,1,Non-White,0,0,0,0,0,1.0,1.0,False
2101,1,Non-White,1,0,0,0,3,0.0,2.0,True
5500,1,Non-White,1,0,0,0,0,1.0,1.0,False
1990,1,Non-White,1,0,0,0,0,1.0,1.0,False
5863,1,Non-White,0,1,2,0,5,1.0,2.0,False
5434,1,Non-White,1,0,0,0,0,1.0,1.0,False
4809,1,Non-White,0,0,0,3,4,1.0,1.0,False
2618,1,White,0,0,0,0,1,1.0,1.0,True
5959,1,Non-White,0,0,0,0,0,1.0,1.0,False
5929,1,White,0,0,0,0,3,0.0,0.0,False
2460,1,Non-White,1,0,0,0,3,1.0,1.0,False
2294,1,Non-White,0,0,0,0,1,22.0,1.0,True
5226,1,Non-White,1,0,0,0,3,0.0,0.0,True
102,1,Non-White,1,0,0,0,1,1.0,1.0,True
603,1,Non-White,1,0,0,0,0,1.0,2.0,True
1623,1,Non-White,0,0,0,0,3,1.0,7.0,True
1806,1,Non-White,0,1,0,0,2,1.0,18.0,False
2617,0,Non-White,0,0,0,0,1,0.0,86.0,False
3539,1,White,0,0,0,0,2,0.0,0.0,True
516,1,White,1,0,0,0,2,2.0,1.0,True
4619,1,Non-White,0,0,1,0,1,1.0,1.0,False
914,1,Non-White,1,0,0,0,0,1.0,1.0,False
280,1,White,1,0,0,0,0,1.0,1.0,True
1812,0,Non-White,1,0,0,0,15,1.0,1.0,False
3886,1,Non-White,1,0,0,0,0,0.0,2.0,False
4100,0,White,0,0,2,0,3,1.0,1.0,False
1118,1,Non-White,1,0,0,0,4,0.0,0.0,False
224,1,Non-White,1,0,0,0,2,0.0,1.0,False
245,1,White,1,0,0,0,5,1.0,1.0,True
3342,1,White,1,0,0,0,3,1.0,13.0,False
212,0,White,0,0,0,1,1,0.0,6.0,True
4969,1,Non-White,1,0,0,0,0,1.0,1.0,False
5283,1,Non-White,1,0,0,0,1,1.0,22.0,True
2996,1,Non-White,0,0,0,0,0,5.0,1.0,False
5659,1,Non-White,1,0,0,0,7,0.0,1.0,False
2228,1,Non-White,0,0,1,0,17,0.0,2.0,False
1924,1,White,0,0,0,0,0,1.0,3.0,False
2320,0,Non-White,0,0,0,1,0,1.0,2.0,False
684,1,Non-White,1,0,0,0,0,0.0,0.0,False
4779,1,White,0,0,0,0,5,1.0,6.0,False
1261,1,White,1,0,0,0,0,0.0,3.0,True
264,1,Non-White,0,0,0,0,0,0.0,17.0,False
3287,1,White,1,0,0,0,2,0.0,97.0,False
1997,1,Non-White,0,0,0,1,2,0.0,2.0,False
5554,1,White,0,0,0,1,2,1.0,25.0,True
2247,1,White,0,0,0,0,0,3.0,1.0,False
3008,1,White,1,0,0,0,3,1.0,1.0,False
1871,1,Non-White,1,0,0,0,1,14.0,14.0,False
226,1,Non-White,0,0,0,1,0,0.0,2.0,False
4040,1,Non-White,1,0,0,0,3,1.0,1.0,False
1855,0,Non-White,1,0,0,0,4,1.0,1.0,False
1869,1,Non-White,1,0,0,0,7,1.0,2.0,False
1235,1,White,1,1,0,0,2,1.0,4.0,True
3215,1,White,1,0,0,0,0,3.0,1.0,True
1491,0,Non-White,0,0,0,0,0,1.0,61.0,False
204,1,Non-White,0,0,0,0,4,0.0,1.0,False
6032,1,Non-White,0,0,0,0,4,3.0,3.0,False
432,1,Non-White,0,0,0,0,7,1.0,38.0,True
233,0,Non-White,0,0,1,1,3,1.0,1.0,True
667,1,Non-White,1,0,0,0,0,1.0,5.0,False
4566,0,Non-White,0,0,0,1,5,1.0,1.0,False
498,1,Non-White,1,0,0,0,0,1.0,1.0,True
5026,1,Non-White,1,0,0,0,0,1.0,4.0,False
3707,1,White,0,0,0,0,1,1.0,1.0,True
5641,1,Non-White,1,0,0,0,5,1.0,2.0,False
5537,1,Non-White,1,0,0,0,6,1.0,6.0,False
4149,1,Non-White,0,0,0,0,2,1.0,1.0,True
453,1,White,0,0,0,0,0,0.0,0.0,False
1645,1,White,1,0,0,0,0,3.0,1.0,True
1244,0,Non-White,0,0,0,0,5,1.0,2.0,False
3994,1,White,1,0,0,0,1,1.0,1.0,False
3584,1,Non-White,1,0,0,0,2,1.0,2.0,True
4435,1,White,0,0,0,0,0,1.0,1.0,True
3471,1,Non-White,0,0,0,0,1,1.0,7.0,True
2779,1,Non-White,1,0,0,0,10,3.0,2.0,False
2146,1,White,1,0,0,0,0,1.0,4.0,True
4771,0,White,1,0,0,0,3,1.0,242.0,False
1656,1,White,1,0,0,0,9,0.0,4.0,True
4500,1,Non-White,1,0,0,0,7,1.0,1.0,True
2546,1,White,1,0,0,0,0,1.0,7.0,False
5739,1,White,0,0,0,0,4,1.0,190.0,False
3823,0,Non-White,0,0,1,0,2,1.0,1.0,False
1979,1,White,0,0,0,0,0,4.0,1.0,False
5685,1,Non-White,0,0,0,0,4,12.0,1.0,True
5085,1,White,0,0,0,0,2,2.0,2.0,True
3651,1,White,1,0,0,0,1,2.0,1.0,False
2972,1,White,1,0,0,0,7,23.0,1.0,False
5969,0,Non-White,1,0,0,0,6,1.0,130.0,False
2656,1,White,1,0,0,0,3,1.0,1.0,False
2687,1,Non-White,1,0,0,0,8,1.0,13.0,False
4242,1,Non-White,0,0,0,0,0,1.0,1.0,True
2582,1,White,1,0,0,0,0,4.0,1.0,True
1713,1,Non-White,0,0,0,0,0,0.0,0.0,True
5852,1,Non-White,0,2,0,0,8,1.0,1.0,False
1746,1,Non-White,0,0,0,0,1,1.0,1.0,True
690,1,White,0,0,0,0,8,1.0,2.0,False
3534,1,White,0,0,0,0,3,1.0,1.0,False
319,0,Non-White,0,0,0,0,4,1.0,260.0,False
2754,1,White,1,0,0,0,4,0.0,1.0,False
1286,1,White,0,0,0,0,0,1.0,1.0,False
242,0,Non-White,0,0,0,0,0,1.0,1.0,True
5416,1,Non-White,1,0,0,0,3,1.0,1.0,False
1237,0,Non-White,0,0,5,0,12,0.0,37.0,True
548,1,White,1,0,0,0,1,0.0,1.0,False
3250,1,Non-White,1,0,0,0,10,1.0,1.0,True
1270,1,Non-White,1,0,0,0,1,1.0,1.0,False
6014,1,White,1,0,0,0,4,27.0,26.0,True
5907,0,Non-White,0,0,0,0,8,1.0,1.0,False
4529,1,Non-White,1,0,0,0,1,0.0,0.0,True
5726,1,Non-White,0,0,0,1,1,1.0,1.0,False
2039,1,Non-White,0,0,0,0,1,1.0,1.0,False
5657,1,Non-White,0,0,0,0,3,1.0,6.0,False
2903,1,Non-White,0,1,0,0,1,1.0,1.0,False
2445,1,Non-White,0,0,0,0,3,1.0,12.0,True
1697,1,Non-White,1,0,0,1,8,1.0,4.0,False
2133,1,White,1,0,0,0,1,1.0,11.0,True
3728,1,Non-White,1,0,0,0,15,1.0,66.0,False
5155,0,Non-White,0,1,0,0,4,1.0,1.0,False
4856,1,Non-White,1,0,0,0,5,1.0,1.0,False
134,1,Non-White,0,0,0,0,1,1.0,1.0,False
2957,1,White,0,0,0,0,0,0.0,0.0,True
3407,0,White,0,0,0,1,7,1.0,1.0,False
2586,1,White,0,0,0,0,0,0.0,0.0,True
5017,1,Non-White,0,0,0,0,2,0.0,0.0,True
627,1,White,0,0,0,0,0,1.0,2.0,True
597,1,White,1,0,0,0,1,6.0,6.0,False
1529,1,Non-White,0,0,0,0,0,1.0,1.0,True
677,1,White,0,0,0,2,0,1.0,1.0,False
4611,1,White,1,0,0,0,2,1.0,1.0,False
4456,1,Non-White,0,0,0,0,4,1.0,1.0,True
528,1,Non-White,1,0,0,0,1,27.0,0.0,True
6041,1,White,1,0,0,0,1,1.0,1.0,True
2764,1,Non-White,0,0,0,0,0,1.0,1.0,False
5114,1,Non-White,0,0,1,1,11,1.0,1.0,False
1767,1,White,0,0,0,0,0,1.0,4.0,False
4084,0,Non-White,1,0,6,1,19,1.0,1.0,True
4935,1,White,1,0,0,0,0,1.0,0.0,True
2022,1,White,1,0,0,0,0,1.0,30.0,False
5241,1,Non-White,1,0,0,0,0,1.0,1.0,False
2923,1,Non-White,0,0,0,0,0,0.0,0.0,False
201,1,White,0,0,0,0,1,0.0,6.0,False
5314,1,White,1,0,0,0,1,1.0,40.0,True
43,1,Non-White,0,0,0,0,0,0.0,0.0,False
839,0,Non-White,0,0,0,1,0,0.0,1.0,False
4459,1,White,1,0,0,0,4,18.0,1.0,True
1889,1,White,1,0,0,0,6,10.0,2.0,False
1528,1,White,1,0,0,0,6,1.0,1.0,False
1663,1,Non-White,1,0,0,0,4,1.0,1.0,True
427,1,White,1,0,0,0,1,0.0,74.0,False
4051,1,White,1,0,0,0,0,0.0,0.0,True
5960,1,White,1,0,0,0,0,1.0,1.0,False
4267,1,Non-White,1,0,0,1,11,0.0,0.0,False
5607,1,Non-White,0,0,0,0,0,3.0,0.0,False
2222,1,Non-White,1,0,0,0,7,1.0,3.0,False
4353,1,White,1,0,0,0,2,1.0,1.0,False
3045,1,White,1,0,0,0,2,1.0,2.0,False
1384,1,White,1,0,0,0,0,0.0,2.0,True
2407,1,Non-White,0,0,0,0,1,1.0,1.0,True
5126,1,Non-White,0,0,0,0,0,4.0,1.0,True
1536,1,White,1,0,0,0,1,0.0,0.0,True
2577,0,Non-White,0,0,0,0,4,1.0,51.0,False
5876,1,White,0,0,0,0,2,1.0,1.0,True
3959,0,White,0,0,1,0,2,0.0,1.0,False
4373,0,White,0,0,0,0,6,1.0,31.0,True
1554,0,Non-White,0,0,0,0,2,1.0,2.0,True
6092,1,Non-White,1,0,0,0,0,1.0,1.0,True
2507,1,Non-White,0,0,0,0,3,1.0,1.0,False
3132,1,White,1,0,0,0,1,1.0,3.0,False
3678,1,White,0,0,0,0,1,23.0,0.0,False
6066,1,White,1,0,0,0,0,1.0,1.0,False
3075,1,Non-White,1,0,0,0,0,1.0,218.0,False
3348,1,White,1,0,0,0,1,0.0,6.0,True
3059,1,Non-White,0,0,0,0,0,1.0,1.0,True
2700,1,White,1,0,0,0,3,0.0,25.0,True
608,0,Non-White,0,0,0,0,1,6.0,6.0,False
1,1,Non-White,1,0,0,0,0,1.0,10.0,False
971,1,Non-White,0,0,0,0,0,1.0,1.0,False
1070,1,White,1,0,0,0,0,1.0,2.0,True
2120,1,Non-White,0,0,0,0,1,1.0,168.0,False
5737,1,Non-White,1,0,0,0,1,3.0,1.0,False
3430,1,Non-White,0,0,0,0,10,0.0,2.0,True
3662,1,Non-White,1,0,0,0,2,1.0,1.0,False
5546,1,Non-White,1,0,0,0,8,1.0,40.0,False
5333,0,Non-White,0,0,0,0,0,1.0,15.0,True
1373,1,Non-White,1,0,0,0,1,1.0,2.0,False
1475,0,Non-White,1,0,0,0,15,1.0,331.0,False
995,1,Non-White,0,0,0,1,4,1.0,33.0,False
3908,1,Non-White,0,0,0,0,5,1.0,49.0,False
1179,0,Non-White,0,1,0,0,1,1.0,5.0,True
5020,1,Non-White,0,0,0,0,0,0.0,1.0,True
3466,0,Non-White,0,1,1,1,2,1.0,2.0,False
1249,0,Non-White,0,1,0,2,15,1.0,2.0,False
5564,1,Non-White,0,0,0,0,1,1.0,1.0,True
757,1,Non-White,1,0,0,0,4,0.0,108.0,False
5751,1,Non-White,0,0,0,0,2,1.0,1.0,False
3673,1,White,1,0,0,0,4,1.0,27.0,True
750,1,Non-White,1,0,0,0,4,1.0,2.0,False
1109,1,Non-White,0,0,0,0,11,0.0,1.0,True
1391,1,White,1,0,0,0,2,1.0,1.0,True
5231,1,White,1,0,0,0,3,0.0,0.0,False
6029,1,Non-White,0,0,0,0,0,1.0,20.0,True
3949,1,Non-White,0,0,0,0,0,1.0,2.0,False
4594,1,White,1,0,0,0,0,0.0,0.0,True
3019,1,Non-White,1,0,0,0,0,1.0,1.0,False
164,1,White,1,0,0,0,2,1.0,359.0,False
3902,1,Non-White,1,0,0,0,0,1.0,2.0,False
5127,0,Non-White,0,0,0,0,0,1.0,1.0,False
4910,1,White,0,0,0,0,1,2.0,1.0,True
2470,1,White,1,0,0,0,0,0.0,0.0,True
877,1,Non-White,1,0,0,0,2,0.0,0.0,True
3341,1,White,1,0,0,0,2,0.0,1.0,False
2429,1,White,0,0,0,0,0,1.0,1.0,False
2646,1,Non-White,1,0,0,0,3,1.0,2.0,False
802,0,Non-White,0,0,0,0,1,1.0,109.0,False
1425,1,Non-White,1,0,0,0,1,1.0,2.0,True
415,1,White,0,0,0,0,0,1.0,1.0,True
5768,1,White,1,0,0,0,2,1.0,91.0,False
2123,1,White,0,0,0,0,1,2.0,1.0,False
5913,1,Non-White,0,0,0,0,10,1.0,1.0,False
1188,1,White,0,0,0,0,2,0.0,1.0,True
5671,0,Non-White,0,0,0,0,1,1.0,2.0,False
473,1,Non-White,1,0,0,0,3,1.0,1.0,True
353,1,Non-White,0,0,0,0,0,0.0,1.0,False
4365,1,Non-White,0,0,0,1,0,0.0,1.0,False
923,1,White,1,0,0,0,6,29.0,28.0,True
4760,1,Non-White,0,0,1,1,4,1.0,2.0,False
3232,1,Non-White,1,0,0,0,1,1.0,1.0,False
3397,1,Non-White,1,0,0,0,11,1.0,1.0,False
3164,1,White,1,0,0,0,0,1.0,127.0,False
3588,0,Non-White,0,0,1,0,9,1.0,3.0,True
967,1,White,1,0,0,0,0,0.0,0.0,True
3363,1,Non-White,1,0,0,0,0,1.0,1.0,True
1333,1,Non-White,1,0,0,0,2,0.0,1.0,True
63,1,Non-White,0,0,0,0,5,0.0,1.0,False
3571,0,Non-White,0,0,1,0,6,19.0,1.0,False
3492,1,Non-White,1,0,0,0,0,0.0,1.0,False
709,1,Non-White,0,0,0,1,1,28.0,1.0,True
3967,1,Non-White,1,0,0,0,0,0.0,7.0,False
5948,1,Non-White,0,0,0,0,0,1.0,1.0,True
3385,1,White,1,0,0,0,2,1.0,5.0,False
5881,1,Non-White,1,0,0,0,0,1.0,1.0,True
1786,1,White,1,0,0,0,2,1.0,1.0,True
2380,1,Non-White,0,0,0,0,1,18.0,1.0,False
53,1,White,1,0,0,0,4,1.0,2.0,True
1171,1,White,0,0,0,0,1,1.0,22.0,True
5305,1,White,0,0,0,0,0,0.0,1.0,False
5193,1,Non-White,1,0,0,0,0,1.0,11.0,True
4118,1,White,0,0,0,0,0,1.0,1.0,False
5951,1,White,0,0,0,0,0,1.0,21.0,True
651,1,Non-White,0,0,0,0,2,1.0,1.0,True
4265,1,Non-White,0,3,0,0,6,26.0,26.0,False
1949,1,Non-White,1,0,0,0,22,1.0,1.0,False
5758,0,Non-White,0,0,0,0,0,1.0,1.0,False
706,0,Non-White,1,1,0,0,20,0.0,1.0,False
3267,1,White,1,0,0,0,3,1.0,2.0,False
4212,1,Non-White,0,0,0,0,1,13.0,13.0,False
2852,1,Non-White,1,0,0,0,1,1.0,1.0,True
5469,0,Non-White,1,0,0,0,1,1.0,1.0,False
3453,1,White,1,0,0,0,2,1.0,1.0,False
3162,1,Non-White,0,0,0,0,0,0.0,0.0,False
1162,1,Non-White,0,0,0,0,0,0.0,5.0,False
652,0,Non-White,0,0,0,0,4,0.0,0.0,False
4873,1,Non-White,1,0,0,0,0,0.0,0.0,True
2172,1,Non-White,1,0,0,0,0,1.0,1.0,False
5604,1,Non-White,0,0,0,0,0,1.0,1.0,True
3626,1,White,1,0,0,0,13,13.0,7.0,False
1667,1,Non-White,1,0,0,0,8,1.0,100.0,False
4173,1,Non-White,1,1,0,0,5,0.0,0.0,False
5228,0,Non-White,0,0,0,0,0,1.0,1.0,True
312,1,White,1,0,0,0,0,1.0,8.0,False
5384,1,White,0,0,0,0,0,1.0,1.0,True
1276,1,White,0,0,0,0,4,0.0,0.0,False
185,1,Non-White,1,0,0,0,1,1.0,1.0,True
517,1,Non-White,0,0,0,0,5,0.0,1.0,True
952,1,White,1,0,0,0,0,1.0,1.0,True
957,1,Non-White,1,0,0,0,1,0.0,0.0,False
1267,1,Non-White,0,0,0,0,2,1.0,1.0,True
976,1,Non-White,0,0,0,0,2,1.0,1.0,False
4175,1,Non-White,0,0,0,0,0,1.0,1.0,False
2566,0,Non-White,0,0,0,0,5,1.0,2.0,False
2671,0,Non-White,0,0,1,0,3,2.0,1.0,True
4934,1,White,0,0,0,0,1,11.0,11.0,False
6022,1,Non-White,1,1,0,0,18,0.0,299.0,False
5445,1,Non-White,0,0,0,0,0,1.0,2.0,False
1992,1,Non-White,0,0,0,1,8,1.0,1.0,False
3078,1,White,1,0,0,0,0,1.0,30.0,True
2827,1,Non-White,1,0,0,0,1,1.0,1.0,True
2702,1,White,1,0,0,0,1,1.0,1.0,True
1148,0,Non-White,0,3,0,0,2,21.0,15.0,False
3304,1,White,0,0,0,0,0,1.0,1.0,True
5681,0,Non-White,0,0,1,0,10,1.0,15.0,False
3616,1,Non-White,1,0,0,0,1,0.0,0.0,False
4101,1,Non-White,0,0,0,0,0,1.0,1.0,False
671,1,White,1,0,0,0,2,0.0,0.0,True
1262,1,Non-White,1,0,0,0,2,1.0,1.0,True
2689,1,White,0,0,0,0,2,29.0,29.0,False
4089,1,Non-White,1,0,0,0,2,1.0,3.0,False
5162,1,Non-White,0,0,0,0,1,0.0,0.0,True
4122,1,Non-White,1,0,0,0,0,0.0,1.0,True
1247,0,Non-White,1,3,0,0,6,1.0,31.0,False
617,1,Non-White,1,0,0,0,0,1.0,3.0,False
126,0,Non-White,1,0,0,0,7,1.0,26.0,False
4576,1,Non-White,0,0,0,1,1,1.0,7.0,False
31,1,White,1,0,0,0,4,1.0,11.0,True
564,1,Non-White,0,0,0,0,0,1.0,1.0,False
883,1,Non-White,1,0,0,0,0,1.0,1.0,True
3606,1,Non-White,1,0,0,0,11,1.0,79.0,True
4026,1,Non-White,1,0,0,0,0,1.0,1.0,False
4765,1,Non-White,0,0,0,0,2,1.0,1.0,False
4304,1,White,1,0,0,0,1,1.0,1.0,True
4128,1,White,0,0,0,0,1,1.0,1.0,False
1216,1,Non-White,0,0,0,0,8,0.0,29.0,False
4575,1,White,0,0,0,0,0,0.0,0.0,False
414,1,Non-White,0,0,0,0,1,1.0,1.0,False
1170,1,Non-White,0,0,0,1,4,0.0,0.0,False
3795,1,Non-White,1,0,0,0,2,0.0,29.0,True
2509,1,Non-White,0,0,0,0,3,1.0,3.0,False
2780,1,Non-White,1,0,0,0,9,0.0,0.0,False
4887,1,Non-White,1,0,0,0,4,26.0,26.0,False
505,1,White,0,0,0,1,0,0.0,1.0,False
1326,1,Non-White,1,0,0,0,3,4.0,1.0,True
5645,1,White,1,0,0,0,4,3.0,1.0,False
3563,1,Non-White,0,0,0,0,1,1.0,30.0,True
5005,1,White,1,0,0,0,0,1.0,1.0,True
15,1,White,1,0,0,0,6,1.0,1.0,False
3311,1,Non-White,0,0,0,0,2,0.0,0.0,False
1870,1,Non-White,1,0,0,0,0,1.0,1.0,True
3390,1,Non-White,1,0,0,0,0,1.0,84.0,False
5103,1,White,1,0,0,0,1,1.0,5.0,False
4035,1,Non-White,1,0,0,0,6,1.0,1.0,False
2403,0,Non-White,0,2,0,0,6,1.0,1.0,True
2115,1,Non-White,0,0,0,0,1,1.0,2.0,True
64,1,White,0,0,0,1,1,1.0,14.0,False
2941,1,Non-White,0,0,0,0,0,1.0,1.0,True
2271,1,Non-White,0,0,0,0,2,0.0,1.0,False
5775,1,Non-White,1,0,0,0,0,0.0,0.0,True
3839,0,White,1,0,0,0,0,1.0,1.0,False
2330,1,White,1,0,0,0,2,0.0,0.0,True
2756,1,Non-White,1,0,0,0,2,0.0,0.0,True
2279,1,White,1,0,0,0,0,1.0,1.0,True
1814,1,White,1,0,0,0,1,1.0,1.0,False
3396,1,Non-White,0,0,0,0,0,0.0,0.0,True
5728,0,Non-White,0,0,0,0,1,1.0,5.0,False
4871,1,Non-White,0,0,0,0,1,1.0,2.0,False
3424,0,Non-White,1,0,0,0,11,1.0,1.0,False
4054,1,Non-White,0,0,0,0,0,1.0,1.0,True
66,1,Non-White,0,0,0,0,1,0.0,17.0,True
1146,1,White,1,0,0,0,4,0.0,2.0,False
173,1,Non-White,0,0,0,0,5,1.0,1.0,False
3621,1,White,1,0,0,0,4,0.0,1.0,False
1027,1,Non-White,1,0,0,0,1,1.0,8.0,True
4383,0,Non-White,0,0,0,2,0,1.0,1.0,False
4325,1,Non-White,0,0,0,0,0,1.0,1.0,True
5520,1,Non-White,1,0,0,0,0,4.0,1.0,False
2412,1,White,0,0,0,2,0,3.0,0.0,False
2122,1,White,0,0,0,0,0,1.0,1.0,False
5219,1,Non-White,1,0,0,0,3,1.0,2.0,False
1576,0,Non-White,0,0,0,0,0,0.0,1.0,False
5702,1,Non-White,0,0,0,0,0,1.0,1.0,True
